election_name,method,n_cands,sigma_UM_worst_case_asin,sigma_UM_average_asin,sigma_UM_worst_case_odds,sigma_UM_average_odds,sigma_UM_winner_set_worst_case_asin,sigma_UM_winner_set_average_asin,sigma_UM_winner_set_worst_case_odds,sigma_UM_winner_set_average_odds,sigma_IIA_worst_case,sigma_IIA_average,sigma_IIA_all_subset_worst_case,sigma_IIA_all_subset_average,sigma_IIA_winner_set_worst_case,sigma_IIA_winner_set_average
midlothian_2012_ward5,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aberdeen_2022_ward8,borda,7,0.9162271731911076,0.9960108177710051,0.9661503155479058,0.9983881102641861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aberdeen_2022_ward8,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9809523809523809,0.0,0.9479166666666667,1.0,1.0
aberdeen_2022_ward8,2-approval,7,0.9162271731911076,0.9960108177710051,0.9661503155479058,0.9983881102641861,1.0,1.0,1.0,1.0,0.9333333333333333,0.9619047619047619,0.6666666666666667,0.9653645833333333,1.0,0.9166666666666667
aberdeen_2022_ward8,plurality,7,0.9162271731911076,0.9960108177710051,0.9661503155479058,0.9983881102641861,1.0,1.0,1.0,1.0,0.8666666666666667,0.9714285714285714,0.0,0.94453125,1.0,1.0
aberdeen_2022_ward8,stv,7,0.7757287626167053,0.9853312350384672,0.7872229465449804,0.9882558696234708,0.7757287626167053,0.9743296613173177,0.7872229465449804,0.979447771841074,0.8,0.9333333333333333,0.0,0.9205729166666666,1.0,0.869047619047619
aberdeen_2022_ward8,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dumgal_2022_ward12,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9904761904761905,0.9,0.9986979166666666,1.0,1.0
dumgal_2022_ward12,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9869791666666666,1.0,1.0
dumgal_2022_ward12,2-approval,7,0.8260936803157471,0.983332951880573,0.864306784660767,0.9899682578825868,1.0,1.0,1.0,1.0,0.9333333333333333,0.9523809523809523,0.0,0.8755208333333333,1.0,1.0
dumgal_2022_ward12,plurality,7,0.8147888808520407,0.9866767633952791,0.847953216374269,0.9907178883633837,0.8147888808520407,0.9845657400710034,0.847953216374269,0.9873294346978557,0.8666666666666667,0.9523809523809523,0.0,0.9015624999999999,1.0,0.9285714285714286
dumgal_2022_ward12,stv,7,0.8147888808520407,0.9866767633952791,0.847953216374269,0.9907178883633837,0.8147888808520407,0.9845657400710034,0.847953216374269,0.9873294346978557,0.8666666666666667,0.9714285714285714,0.0,0.921875,1.0,0.9285714285714286
dumgal_2022_ward12,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
west_lothian_2017_ward1,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9428571428571428,0.0,0.9192708333333334,1.0,0.8095238095238094
west_lothian_2017_ward1,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.0,0.9114583333333333,1.0,0.9047619047619048
west_lothian_2017_ward1,2-approval,7,0.8658441320798952,0.9866708187985284,0.9161597460989158,0.9924319871515673,0.8658441320798952,0.9784371453049557,0.9161597460989158,0.9869398094928155,0.8666666666666667,0.9428571428571428,0.0,0.85546875,1.0,0.880952380952381
west_lothian_2017_ward1,plurality,7,0.8486179057915426,0.9804696975929053,0.8948607296979207,0.9875304020767479,0.8658441320798952,0.9784371453049557,0.9161597460989158,0.9869398094928155,0.8,0.9523809523809523,0.0,0.890625,1.0,0.880952380952381
west_lothian_2017_ward1,stv,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9523809523809523,0.33333333333333337,0.9286458333333333,1.0,0.8571428571428571
west_lothian_2017_ward1,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
renfrewshire_2012_ward1,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
renfrewshire_2012_ward1,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
renfrewshire_2012_ward1,2-approval,7,0.8839000531009997,0.9944714311000477,0.9363117870722435,0.996967227955821,1.0,1.0,1.0,1.0,0.9333333333333333,0.9904761904761905,0.0,0.9473958333333333,1.0,1.0
renfrewshire_2012_ward1,plurality,7,0.8839000531009997,0.9944714311000477,0.9363117870722435,0.996967227955821,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.0,0.9520833333333333,1.0,0.9285714285714286
renfrewshire_2012_ward1,stv,7,0.8839000531009997,0.9944714311000477,0.9363117870722435,0.996967227955821,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.0,0.934375,1.0,0.9285714285714286
renfrewshire_2012_ward1,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2012_ward16,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2012_ward16,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2012_ward16,2-approval,7,0.9229133339997369,0.9963292063809399,0.9712383488681755,0.9986303975651513,1.0,1.0,1.0,1.0,0.9333333333333333,0.9904761904761905,0.0,0.95859375,1.0,1.0
highland_2012_ward16,plurality,7,0.7872975371671428,0.9575424049988372,0.805806294218102,0.9688149698155257,1.0,1.0,1.0,1.0,0.9333333333333333,0.9523809523809523,0.0,0.8307291666666665,1.0,1.0
highland_2012_ward16,stv,7,0.7872975371671428,0.9663543383312563,0.805806294218102,0.9760440287299779,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.0,0.8664062499999999,1.0,1.0
highland_2012_ward16,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward12,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9714285714285714,0.0,0.96171875,1.0,1.0
south_lanarkshire_2022_ward12,3-approval,7,0.9081196320796432,0.9956247443847449,0.9594672843080487,0.9980698706813356,1.0,1.0,1.0,1.0,0.8666666666666667,0.9333333333333333,0.0,0.9200520833333333,1.0,1.0
south_lanarkshire_2022_ward12,2-approval,7,0.778907780705612,0.9858527176705805,0.7923728813559324,0.9887809930182812,0.9239992903765805,0.9936666075313817,0.9720279720279723,0.9976689976689976,0.8666666666666667,0.9333333333333333,0.0,0.8841145833333333,1.0,0.8809523809523808
south_lanarkshire_2022_ward12,plurality,7,0.6136443833593301,0.9553851082437238,0.5091422625241564,0.9529617616665211,0.9239992903765805,0.9936666075313817,0.9720279720279723,0.9976689976689976,0.8,0.9428571428571428,0.0,0.8106770833333333,1.0,0.9285714285714286
south_lanarkshire_2022_ward12,stv,7,0.6136443833593301,0.9553851082437238,0.5091422625241564,0.9529617616665211,0.9239992903765805,0.9936666075313817,0.9720279720279723,0.9976689976689976,0.6666666666666667,0.8476190476190476,0.0,0.7875000000000001,1.0,0.7857142857142857
south_lanarkshire_2022_ward12,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
renfrewshire_2012_ward2,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9904761904761905,0.6666666666666667,0.990625,1.0,1.0
renfrewshire_2012_ward2,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9752604166666666,1.0,1.0
renfrewshire_2012_ward2,2-approval,7,0.8723044692787595,0.9838591657621611,0.9236371661884795,0.9911353927865162,1.0,1.0,1.0,1.0,0.8,0.9333333333333333,0.0,0.8833333333333333,1.0,1.0
renfrewshire_2012_ward2,plurality,7,0.8398568578280169,0.9760007348112151,0.8833189282627485,0.9853895381334526,1.0,1.0,1.0,1.0,0.8666666666666667,0.9428571428571428,0.0,0.8802083333333333,1.0,0.9285714285714286
renfrewshire_2012_ward2,stv,7,0.8398568578280169,0.9760007348112151,0.8833189282627485,0.9853895381334526,1.0,1.0,1.0,1.0,0.8666666666666667,0.9523809523809523,0.0,0.8484375,1.0,0.9285714285714286
renfrewshire_2012_ward2,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dumgal_2022_ward3,borda,7,0.959610757061978,0.9976236643859564,0.9919928825622776,0.9995974454437793,1.0,1.0,1.0,1.0,0.9333333333333333,0.9809523809523809,0.8333333333333334,0.9919270833333333,1.0,0.9523809523809524
dumgal_2022_ward3,3-approval,7,0.9326039241920286,0.9944143274427197,0.9779151943462896,0.9985457880316979,1.0,1.0,1.0,1.0,0.8666666666666667,0.9047619047619048,0.0,0.8895833333333333,1.0,1.0
dumgal_2022_ward3,2-approval,7,0.867568426635511,0.9817838268918664,0.9181837652602269,0.9914718589552598,0.896198139928266,0.9855668182382122,0.948651000870322,0.9937713838914042,0.8,0.9428571428571428,0.0,0.7841145833333334,1.0,0.9285714285714286
dumgal_2022_ward3,plurality,7,0.896198139928266,0.9827435133247093,0.948651000870322,0.9936008634472256,0.896198139928266,0.9855668182382121,0.948651000870322,0.9937713838914042,0.7333333333333334,0.9428571428571428,0.0,0.8346354166666666,1.0,0.9285714285714286
dumgal_2022_ward3,stv,7,0.896198139928266,0.9808202160419464,0.948651000870322,0.9932195721406675,0.9267643734454982,0.990531260875623,0.9739916244214237,0.9971653755819752,0.8,0.9238095238095239,0.0,0.8072916666666667,1.0,0.8571428571428571
dumgal_2022_ward3,ranked-pairs,7,0.9904861950431068,0.9995469616687194,0.9995534717570885,0.9999787367503375,1.0,1.0,1.0,1.0,0.9333333333333333,0.9904761904761905,0.0,0.9703125,1.0,1.0
perth_kinross_2022_ward10,borda,7,0.9003670974855816,0.9916163270071624,0.9525646520931561,0.9963945668779856,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.5,0.9630208333333333,1.0,1.0
perth_kinross_2022_ward10,3-approval,7,0.9235757696648302,0.9963607509364204,0.9717212523445388,0.9986533929687876,1.0,1.0,1.0,1.0,0.9333333333333333,0.9714285714285714,0.0,0.9307291666666666,1.0,1.0
perth_kinross_2022_ward10,2-approval,7,0.9003670974855816,0.9916163270071624,0.9525646520931561,0.9963945668779856,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.33333333333333337,0.93984375,1.0,1.0
perth_kinross_2022_ward10,plurality,7,0.8305085628358775,0.9835453061898233,0.8705173829728989,0.9902287279719331,1.0,1.0,1.0,1.0,0.8666666666666667,0.9333333333333333,0.0,0.8778645833333333,1.0,0.9523809523809523
perth_kinross_2022_ward10,stv,7,0.8305085628358775,0.9815018520408995,0.8705173829728989,0.9897986025418076,1.0,1.0,1.0,1.0,0.8,0.9142857142857143,0.0,0.8486979166666666,1.0,0.9523809523809523
perth_kinross_2022_ward10,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dumgal_2012_ward11,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9904761904761905,0.0,0.9736979166666667,1.0,1.0
dumgal_2012_ward11,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9714285714285714,0.0,0.95546875,1.0,0.869047619047619
dumgal_2012_ward11,2-approval,7,0.9456998115198839,0.997414276739042,0.985589519650655,0.9993137866500312,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9479166666666666,1.0,1.0
dumgal_2012_ward11,plurality,7,0.7660313315393349,0.9723695088319243,0.7713283989092324,0.9762425820896632,1.0,1.0,1.0,1.0,0.8666666666666667,0.9428571428571428,0.0,0.8723958333333333,1.0,1.0
dumgal_2012_ward11,stv,7,0.7121417930436956,0.9586619751673384,0.6794090489381348,0.9609763463248125,1.0,1.0,1.0,1.0,0.8666666666666667,0.9142857142857143,0.0,0.8320312499999999,1.0,1.0
dumgal_2012_ward11,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
midlothian_2012_ward3,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
midlothian_2012_ward3,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
midlothian_2012_ward3,2-approval,7,0.86843384838235,0.9937349451610642,0.9191919191919193,0.9961519961519962,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9627604166666667,1.0,1.0
midlothian_2012_ward3,plurality,7,0.8326915161052657,0.9778759482652878,0.8735498839907194,0.9842127477761325,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.0,0.8963541666666667,1.0,0.9285714285714286
midlothian_2012_ward3,stv,7,0.8326915161052657,0.9778759482652878,0.8735498839907194,0.9842127477761325,1.0,1.0,1.0,1.0,0.8666666666666667,0.9428571428571428,0.0,0.8721354166666666,1.0,0.9285714285714286
midlothian_2012_ward3,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moray_2017_ward5,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.984375,1.0,1.0
moray_2017_ward5,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9635416666666666,1.0,1.0
moray_2017_ward5,2-approval,7,0.7473893005683899,0.9718823532830654,0.7401015228426396,0.9739280635839007,0.7473893005683899,0.9711261798745197,0.7401015228426396,0.974819996501878,0.8,0.8952380952380953,0.0,0.8677083333333333,1.0,0.8214285714285714
moray_2017_ward5,plurality,7,0.705514255331924,0.9623294674452596,0.6678559844307493,0.9601241373577509,0.756015260450138,0.9796679383708448,0.7546493772393789,0.9795541147699481,0.8666666666666667,0.9714285714285714,0.0,0.9041666666666667,1.0,0.9047619047619048
moray_2017_ward5,stv,7,0.7473893005683899,0.9763525981437394,0.7401015228426396,0.9759405190515247,0.756015260450138,0.9796679383708448,0.7546493772393789,0.9795541147699481,0.9333333333333333,0.9714285714285714,0.0,0.9427083333333334,1.0,0.9523809523809524
moray_2017_ward5,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2012_ward2,borda,7,0.9462784187129624,0.9974418294625221,0.9858921161825728,0.9993281960086939,1.0,1.0,1.0,1.0,0.9333333333333333,0.9523809523809523,0.0,0.9557291666666666,1.0,1.0
highland_2012_ward2,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2012_ward2,2-approval,7,0.9462784187129624,0.9974418294625221,0.9858921161825728,0.9993281960086939,1.0,1.0,1.0,1.0,0.9333333333333333,0.9523809523809523,0.0,0.9557291666666666,1.0,1.0
highland_2012_ward2,plurality,7,0.7387030464848209,0.9849991173903706,0.7253064167267483,0.9862475491861582,0.7387030464848209,0.9737484554331486,0.7253064167267483,0.9759332110757768,0.9333333333333333,0.9904761904761905,0.0,0.95390625,1.0,0.9285714285714286
highland_2012_ward2,stv,7,0.9462784187129624,0.9974418294625221,0.9858921161825728,0.9993281960086939,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9776041666666667,1.0,1.0
highland_2012_ward2,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2022_aird_and_loch_ness,borda,7,0.9540780245603505,0.9978132392647785,0.9896650717703352,0.9995078605604922,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9830729166666666,1.0,1.0
highland_2022_aird_and_loch_ness,3-approval,7,0.9540780245603505,0.9978132392647785,0.9896650717703352,0.9995078605604922,1.0,1.0,1.0,1.0,0.9333333333333333,0.9904761904761905,0.0,0.9138020833333333,1.0,1.0
highland_2022_aird_and_loch_ness,2-approval,7,0.8271183609268572,0.984879722961572,0.86575735821967,0.9908963527174425,0.8271183609268572,0.9735395151827512,0.86575735821967,0.9840686172555243,0.8666666666666667,0.9428571428571428,0.0,0.8690104166666667,1.0,0.8095238095238094
highland_2022_aird_and_loch_ness,plurality,7,0.8066308757889642,0.9686228296286988,0.835776090411443,0.9782742457782515,0.8271183609268572,0.973539515182751,0.86575735821967,0.9840686172555243,0.8666666666666667,0.9619047619047619,0.0,0.8817708333333333,1.0,0.9047619047619048
highland_2022_aird_and_loch_ness,stv,7,0.8066308757889642,0.9686228296286988,0.835776090411443,0.9782742457782515,0.8271183609268572,0.973539515182751,0.86575735821967,0.9840686172555243,0.8666666666666667,0.9619047619047619,0.0,0.8888020833333333,1.0,0.9047619047619048
highland_2022_aird_and_loch_ness,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
falkirk_2017_ward4,borda,7,0.9168063837623465,0.9960383992267784,0.9666063726172257,0.9984098272674868,1.0,1.0,1.0,1.0,0.9333333333333333,0.9714285714285714,0.0,0.9489583333333333,1.0,1.0
falkirk_2017_ward4,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9809523809523809,0.0,0.9138020833333333,1.0,1.0
falkirk_2017_ward4,2-approval,7,0.8639218787448437,0.988217759199258,0.9138794854434665,0.9930998262504096,0.888651064439575,0.9907209220366312,0.9412168658151354,0.9951014054845947,0.9333333333333333,0.9809523809523809,0.0,0.8765624999999999,1.0,1.0
falkirk_2017_ward4,plurality,7,0.8077694717607723,0.9686017509213078,0.8374934997399898,0.9796455968583808,0.888651064439575,0.9907209220366312,0.9412168658151354,0.9951014054845947,0.8666666666666667,0.9428571428571428,0.0,0.859375,1.0,0.9047619047619048
falkirk_2017_ward4,stv,7,0.8077694717607723,0.9725633516945296,0.8374934997399898,0.9812357695908939,0.888651064439575,0.9907209220366312,0.9412168658151354,0.9951014054845947,0.9333333333333333,0.9523809523809523,0.0,0.87734375,1.0,0.9523809523809523
falkirk_2017_ward4,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
midlothian_2012_ward2,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9809523809523809,0.6666666666666667,0.9846354166666667,1.0,1.0
midlothian_2012_ward2,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.99921875,1.0,1.0
midlothian_2012_ward2,2-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.9973958333333334,1.0,1.0
midlothian_2012_ward2,plurality,7,0.6558838359588598,0.9461147912553629,0.5812663688183638,0.9456917889330075,0.7568393544269674,0.958277531245066,0.7560307955517538,0.9664180264608259,0.7333333333333334,0.9142857142857143,0.0,0.8348958333333333,1.0,0.8571428571428571
midlothian_2012_ward2,stv,7,0.6558838359588598,0.9461147912553629,0.5812663688183638,0.9456917889330075,0.7568393544269674,0.958277531245066,0.7560307955517538,0.9664180264608259,0.7333333333333334,0.8952380952380953,0.0,0.81171875,1.0,0.8571428571428571
midlothian_2012_ward2,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward15,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
south_lanarkshire_2022_ward15,3-approval,7,0.8472515685273295,0.9914654390015135,0.893090909090909,0.9947447298626589,1.0,1.0,1.0,1.0,0.8666666666666667,0.9047619047619048,0.0,0.9122395833333333,1.0,1.0
south_lanarkshire_2022_ward15,2-approval,7,0.7631417645953061,0.9801864754108138,0.7665422463522225,0.9836276939746695,1.0,1.0,1.0,1.0,0.9333333333333333,0.9523809523809523,0.0,0.8901041666666666,1.0,1.0
south_lanarkshire_2022_ward15,plurality,7,0.7631417645953061,0.9743128256561873,0.7665422463522225,0.9802231834392088,1.0,1.0,1.0,1.0,0.8666666666666667,0.9428571428571428,0.0,0.8752604166666667,1.0,0.9285714285714286
south_lanarkshire_2022_ward15,stv,7,0.7631417645953061,0.9743128256561873,0.7665422463522225,0.9802231834392088,1.0,1.0,1.0,1.0,0.8,0.9047619047619048,0.0,0.8661458333333333,1.0,0.9285714285714286
south_lanarkshire_2022_ward15,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sc_borders_2012_ward3,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sc_borders_2012_ward3,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sc_borders_2012_ward3,2-approval,7,0.8875086221649586,0.9946432677221408,0.940053050397878,0.99714538335228,1.0,1.0,1.0,1.0,0.9333333333333333,0.9714285714285714,0.0,0.9627604166666667,1.0,1.0
sc_borders_2012_ward3,plurality,7,0.8112994737867448,0.9910142606565118,0.8427815570672714,0.9925134074793938,1.0,1.0,1.0,1.0,0.8666666666666667,0.9714285714285714,0.0,0.9182291666666667,1.0,1.0
sc_borders_2012_ward3,stv,7,0.8112994737867448,0.9910142606565118,0.8427815570672714,0.9925134074793938,1.0,1.0,1.0,1.0,0.8666666666666667,0.9714285714285714,0.0,0.92421875,1.0,0.9047619047619048
sc_borders_2012_ward3,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
highland_2017_ward12,borda,7,0.8611094593503623,0.9908617276331126,0.9104984894259821,0.9950836586940374,1.0,1.0,1.0,1.0,0.8666666666666667,0.9238095238095239,0.0,0.9125,1.0,1.0
highland_2017_ward12,3-approval,7,0.8611094593503623,0.9908617276331126,0.9104984894259821,0.9950836586940374,1.0,1.0,1.0,1.0,0.8666666666666667,0.9523809523809523,0.0,0.9010416666666666,1.0,1.0
highland_2017_ward12,2-approval,7,0.7961971442515996,0.9753910029310313,0.8197841726618705,0.9806819515195709,0.8259044579496934,0.9739178264416714,0.8640383198231392,0.9812114007707602,0.8666666666666667,0.9333333333333333,0.0,0.8346354166666666,1.0,0.9047619047619048
highland_2017_ward12,plurality,7,0.6956193856934391,0.9567250726832223,0.6505709624796085,0.9570635316657897,0.8259044579496934,0.9739178264416714,0.8640383198231392,0.9812114007707601,0.8,0.8952380952380953,0.0,0.8213541666666667,1.0,0.9047619047619048
highland_2017_ward12,stv,7,0.6956193856934391,0.9567250726832223,0.6505709624796085,0.9570635316657897,0.8259044579496934,0.9739178264416714,0.8640383198231392,0.9812114007707601,0.8,0.8857142857142857,0.0,0.8192708333333334,1.0,0.9523809523809524
highland_2017_ward12,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
midlothian_2022_ward3,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
midlothian_2022_ward3,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9739583333333334,1.0,1.0
midlothian_2022_ward3,2-approval,7,0.7486644711449062,0.9880316414830908,0.7422617843414929,0.9877267516353092,1.0,1.0,1.0,1.0,0.9333333333333333,0.9809523809523809,0.0,0.9505208333333334,1.0,1.0
midlothian_2022_ward3,plurality,7,0.7486644711449062,0.9791137953581943,0.7422617843414929,0.9803411067175306,1.0,1.0,1.0,1.0,0.9333333333333333,0.9714285714285714,0.0,0.9158854166666667,1.0,0.9285714285714286
midlothian_2022_ward3,stv,7,0.7486644711449062,0.9791137953581943,0.7422617843414929,0.9803411067175306,1.0,1.0,1.0,1.0,0.8666666666666667,0.9428571428571428,0.0,0.9065104166666667,1.0,0.9285714285714286
midlothian_2022_ward3,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
west_lothian_2012_ward5,borda,7,0.9883324800893786,0.99944440381378,0.9993285210676516,0.9999680248127454,1.0,1.0,1.0,1.0,0.8666666666666667,0.9714285714285714,0.0,0.946875,1.0,0.9523809523809523
west_lothian_2012_ward5,3-approval,7,0.9883324800893786,0.99944440381378,0.9993285210676516,0.9999680248127454,1.0,1.0,1.0,1.0,0.9333333333333333,0.9809523809523809,0.0,0.9645833333333333,1.0,0.9047619047619048
west_lothian_2012_ward5,2-approval,7,0.9041407552097329,0.9932110186256421,0.9559862046313022,0.9973950655557486,1.0,1.0,1.0,1.0,0.8,0.9428571428571428,0.0,0.8966145833333333,1.0,0.9523809523809523
west_lothian_2012_ward5,plurality,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9523809523809523,0.33333333333333337,0.9192708333333333,1.0,0.9047619047619048
west_lothian_2012_ward5,stv,7,0.7232843114839204,0.9800340810772573,0.6987590928540863,0.9830502604535623,1.0,1.0,1.0,1.0,0.8666666666666667,0.9333333333333333,0.0,0.8742187499999999,1.0,1.0
west_lothian_2012_ward5,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aberdeenshire_2017_ward13,borda,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.9940104166666667,1.0,1.0
aberdeenshire_2017_ward13,3-approval,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9619047619047619,0.0,0.9434895833333333,1.0,0.9523809523809524
aberdeenshire_2017_ward13,2-approval,7,0.8661951579038975,0.9936283408525665,0.9165734377497203,0.9960273065595104,0.8661951579038975,0.9888495964919914,0.9165734377497203,0.9930477864791434,0.9333333333333333,0.9619047619047619,0.6666666666666667,0.96484375,1.0,0.8214285714285714
aberdeenshire_2017_ward13,plurality,7,0.6599639539514834,0.9760930978596305,0.588344370860927,0.9747213039120607,1.0,1.0,1.0,1.0,0.8666666666666667,0.9619047619047619,0.0,0.9213541666666667,1.0,0.9523809523809523
aberdeenshire_2017_ward13,stv,7,0.8379911011007564,0.9922852905286074,0.8808030112923462,0.9943239529186831,1.0,1.0,1.0,1.0,0.8666666666666667,0.9428571428571428,0.0,0.9348958333333334,1.0,0.9523809523809523
aberdeenshire_2017_ward13,ranked-pairs,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
north_lanarkshire_2017_ward1,borda,7,0.9425913187208129,0.9972662532724196,0.9839106145251397,0.9992338387869114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
