VoteKit RankProfile
Candidates
(Laura Streib:Laura ),(Michelle DePass:Michel),(Nabil Zaghloul:Nabil ),(Jennifer Park:Jennif),(Will Mespelt:Will M),(Debbie Kitchin:Debbie),(Chris Olson:Chris ),(Jonathan Tasini:Jonath),(Antonio Jamal PettyJohnBlue:Antoni),(Nat West:Nat We),(Reuben Berlin:Reuben),(Marnie Glickman:Marnie),(Sameer Kanal:Sameer),(Tiffani Penson:Tiffan),(Elana Pirtle-Guiney:Elana ),(Sam Sachs:Sam Sa),(Dan Ryan:Dan Ry),(Bob Simril:Bob Si),(Liz Taylor:Liz Ta),(Mariah Hudson:Mariah),(Michael (Mike) Marshall:Michae),(James Armstrong:James )
Max Ranking Length
6
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,&,Weight,&
{'Michel'},,,,,,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Nat We'},{'Dan Ry'},{'Nabil '},{'Tiffan'},,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Nat We'},{'Michel'},{'Sameer'},{'Marnie'},&,1.0,&
{'James '},{'Mariah'},{'Bob Si'},{'Reuben'},{'Tiffan'},,&,1.0,&
{'Elana '},{'Laura '},{'Tiffan'},{'Jennif'},{'Sam Sa'},{'Jonath'},&,1.0,&
{'Reuben'},{'Tiffan'},{'Jonath'},{'Michae'},{'Chris '},{'Dan Ry'},&,1.0,&
{'Nat We'},,,,,,&,1.0,&
{'Elana '},{'Michel'},{'Nabil '},{'Tiffan'},{'Dan Ry'},,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Tiffan'},{'Laura '},,&,1.0,&
{'Nabil '},{'Sameer'},{'Antoni'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Nat We'},{'Tiffan'},{'Jonath'},{'Sameer'},&,1.0,&
{'Jonath'},{'Elana '},{'Michel'},{'Nat We'},{'Laura '},{'Sameer'},&,1.0,&
{'Sameer'},{'Tiffan'},{'Bob Si'},,,,&,1.0,&
{'Marnie'},{'Jonath'},{'Sameer'},{'Chris '},,,&,1.0,&
{'Dan Ry'},{'Mariah'},{'Tiffan'},{'James '},{'Elana '},{'Michel'},&,1.0,&
{'Chris '},{'Marnie'},{'Jennif'},,,,&,1.0,&
{'Elana '},{'Liz Ta'},{'Laura '},{'Jonath'},{'Michel'},,&,1.0,&
{'James '},{'Tiffan'},{'Nat We'},,,,&,1.0,&
{'Chris '},{'Nat We'},{'Sameer'},{'Debbie'},,,&,1.0,&
{'Michel'},{'Jennif'},{'Nabil '},{'Mariah'},{'Michae'},{'Sameer'},&,1.0,&
{'Nat We'},{'Sameer'},{'Tiffan'},{'Jonath'},,,&,1.0,&
{'Jennif'},{'Chris '},{'Jonath'},{'Elana '},,,&,1.0,&
{'Sameer'},{'Tiffan'},,,,,&,1.0,&
{'Dan Ry'},{'Nat We'},,,,,&,1.0,&
{'Elana '},{'Michel'},{'Nat We'},{'Sameer'},{'Jonath'},{'Marnie'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Sam Sa'},{'Jonath'},,&,1.0,&
{'Nat We'},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Nat We'},{'Dan Ry'},{'Tiffan'},,,,&,1.0,&
{'Sameer'},{'Jonath'},{'Marnie'},{'Michel'},{'Nat We'},{'Jennif'},&,1.0,&
{'Chris '},{'Elana '},{'Nat We'},{'Sameer'},{'Jennif'},,&,1.0,&
{'Elana '},{'Dan Ry'},{'Tiffan'},{'James '},{'Laura '},{'Nat We'},&,1.0,&
{'Nabil '},,,,,,&,1.0,&
{'Jennif'},{'Sameer'},{'Jonath'},{'Nat We'},{'Marnie'},{'Chris '},&,1.0,&
{'Jonath'},{'Marnie'},{'Elana '},{'Sameer'},{'Nat We'},{'Jennif'},&,1.0,&
{'Nat We'},{'Marnie'},{'Elana '},{'Jonath'},,,&,1.0,&
{'Sameer'},{'Antoni'},{'Jennif'},{'Chris '},{'Sam Sa'},{'Nabil '},&,1.0,&
{'Jonath'},{'Sameer'},{'Marnie'},{'Elana '},{'Chris '},{'Nat We'},&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Mariah'},{'Bob Si'},{'Nat We'},{'Sameer'},&,1.0,&
{'Jennif'},,,,,,&,1.0,&
{'Dan Ry'},{'Michae'},{'Tiffan'},{'Nabil '},{'Nat We'},{'Marnie'},&,1.0,&
{'Michel'},{'Nat We'},{'Sameer'},{'Debbie'},{'Marnie'},{'Elana '},&,1.0,&
{'Tiffan'},{'Chris '},{'Nat We'},{'Debbie'},{'Jennif'},{'Marnie'},&,1.0,&
{'Nat We'},{'Sameer'},{'Elana '},{'Jonath'},{'Nabil '},{'Antoni'},&,1.0,&
{'Marnie'},{'Chris '},{'Sameer'},,,,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Sameer'},{'Debbie'},{'James '},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Sameer'},{'Debbie'},{'James '},&,1.0,&
{'Reuben'},{'Jonath'},{'Michel'},{'Antoni'},{'Liz Ta'},{'Jennif'},&,1.0,&
{'Sameer'},{'Tiffan'},{'Liz Ta'},{'Elana '},{'Chris '},{'Nat We'},&,1.0,&
{'Sameer'},{'Chris '},{'Jennif'},{'Nat We'},{'Tiffan'},{'Sam Sa'},&,1.0,&
{'Michel'},{'Sameer'},{'Nat We'},{'Tiffan'},,,&,1.0,&
{'Sameer'},{'Elana '},{'Michel'},{'Jonath'},{'Bob Si'},{'Will M'},&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Elana '},{'Mariah'},{'Dan Ry'},&,1.0,&
{'Marnie'},{'Nat We'},{'Jonath'},{'Sameer'},{'Elana '},,&,1.0,&
{'Jennif'},{'Bob Si'},{'Liz Ta'},,,,&,1.0,&
{'Elana '},{'Nat We'},{'Marnie'},,,,&,1.0,&
{'Michel'},{'Jennif'},{'Marnie'},{'Nat We'},{'Sameer'},{'Elana '},&,1.0,&
{'Dan Ry'},{'Michae'},{'Sameer'},{'Bob Si'},{'Tiffan'},{'Marnie'},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Marnie'},{'Nat We'},,&,1.0,&
{'Liz Ta'},{'Nat We'},{'Sameer'},{'Chris '},{'Laura '},{'James '},&,1.0,&
{'Dan Ry'},{'James '},{'Debbie'},,,,&,1.0,&
{'Sameer'},{'Marnie'},{'Nat We'},{'Tiffan'},{'Elana '},{'Jonath'},&,1.0,&
{'Michel'},{'Sameer'},{'Jonath'},{'Jennif'},{'Marnie'},{'Elana '},&,1.0,&
{'Mariah'},{'Sameer'},{'Dan Ry'},{'Nat We'},{'Elana '},,&,1.0,&
{'Debbie'},{'Nat We'},{'Mariah'},,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Elana '},,,,&,1.0,&
{'Michel'},{'Elana '},{'Sameer'},{'Nat We'},{'Marnie'},{'Debbie'},&,1.0,&
{'Tiffan'},{'Michae'},{'Jonath'},{'Jennif'},{'Nabil '},{'Sameer'},&,1.0,&
{'Nat We'},{'Sameer'},{'Michel'},{'Jonath'},{'Elana '},{'Dan Ry'},&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Tiffan'},{'Mariah'},{'Dan Ry'},{'Elana '},{'Bob Si'},,&,1.0,&
{'Sameer'},{'Debbie'},{'Nat We'},{'Reuben'},{'Chris '},{'Jennif'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Will M'},{'Sam Sa'},{'Sameer'},&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Tiffan'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Michae'},{'Antoni'},{'Nabil '},{'Reuben'},&,1.0,&
{'Dan Ry'},{'James '},{'Michel'},{'Elana '},{'Marnie'},{'Nat We'},&,1.0,&
{'Michel'},{'Nat We'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Jonath'},,,,&,1.0,&
{'Chris '},{'Jennif'},{'Tiffan'},{'Sam Sa'},{'Sameer'},{'Nat We'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Elana '},{'Nat We'},{'Dan Ry'},{'Jonath'},{'Michel'},,&,1.0,&
{'Michel'},{'Nat We'},{'Sameer'},{'Debbie'},,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Will M'},{'Debbie'},&,1.0,&
{'Jonath'},{'Chris '},{'Jennif'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Marnie'},{'Nat We'},{'Elana '},{'Chris '},&,1.0,&
{'Jonath'},{'Elana '},{'Nat We'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Marnie'},{'Debbie'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Nat We'},{'Debbie'},{'Marnie'},{'Elana '},&,1.0,&
{'Jonath'},{'Sameer'},{'Marnie'},{'Nat We'},{'Michel'},,&,1.0,&
{'Jonath'},{'Sameer'},{'Nat We'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Reuben'},{'Michae'},,,&,1.0,&
{'Sameer'},{'Michae'},{'Jonath'},{'Dan Ry'},{'Elana '},{'Nat We'},&,1.0,&
{'Reuben'},{'Dan Ry'},{'Bob Si'},{'Sam Sa'},{'Mariah'},,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Mariah'},,,,&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Tiffan'},{'Sameer'},{'Chris '},{'James '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Tiffan'},{'Elana '},{'Jennif'},{'Michae'},{'Michel'},{'Jonath'},&,1.0,&
{'Tiffan'},{'Elana '},{'Michel'},{'Liz Ta'},{'Dan Ry'},,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Chris '},{'Jonath'},{'Mariah'},{'Sameer'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Chris '},{'Jennif'},{'Marnie'},{'Jonath'},{'Michel'},&,1.0,&
{'Elana '},{'Sameer'},{'Debbie'},{'Michae'},{'Nat We'},{'Tiffan'},&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Michel'},{'Jonath'},{'Antoni'},{'Sameer'},&,1.0,&
{'Sameer'},{'Jonath'},{'Nat We'},{'Michel'},{'Tiffan'},,&,1.0,&
{'Mariah'},{'Tiffan'},{'Michae'},{'Nat We'},{'Jonath'},{'Marnie'},&,1.0,&
{'Dan Ry'},{'Debbie'},{'Tiffan'},{'Jonath'},{'Michae'},{'Bob Si'},&,1.0,&
{'Chris '},{'Sameer'},{'Michae'},,,,&,1.0,&
{'Sameer'},{'Elana '},{'Michel'},{'Tiffan'},,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Chris '},{'Jonath'},{'Michae'},{'Jennif'},{'Nat We'},{'Sameer'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Michae'},{'Jonath'},{'Sameer'},{'Marnie'},{'Michel'},{'Jennif'},&,1.0,&
{'Sameer'},{'Michel'},{'Sam Sa'},,,,&,1.0,&
{'Elana '},{'Michae'},{'Tiffan'},{'Nat We'},{'Debbie'},,&,1.0,&
{'Jonath'},{'Michel'},{'Debbie'},{'Tiffan'},{'Nat We'},,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Mariah'},{'Tiffan'},{'James '},{'Nabil '},&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Mariah'},{'Tiffan'},{'Nabil '},{'James '},&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Tiffan'},{'Mariah'},{'James '},{'Nabil '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Michae'},{'Sameer'},{'Marnie'},{'Mariah'},{'Tiffan'},{'Elana '},&,1.0,&
{'Bob Si'},{'Tiffan'},{'Mariah'},{'Dan Ry'},,,&,1.0,&
{'Elana '},,,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},,,,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Tiffan'},{'Jennif'},{'Nat We'},,,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Tiffan'},,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Tiffan'},,,,&,1.0,&
{'Nat We'},{'Sameer'},{'Marnie'},{'Jonath'},{'Elana '},{'Debbie'},&,1.0,&
{'Sam Sa'},{'Chris '},{'Debbie'},{'Laura '},{'Michae'},{'Liz Ta'},&,1.0,&
{'Tiffan'},{'Mariah'},{'Dan Ry'},{'Bob Si'},{'Michel'},,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Bob Si'},{'Will M'},{'Antoni'},&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Tiffan'},{'Jennif'},{'Jonath'},{'Nat We'},{'Nabil '},{'Sameer'},&,1.0,&
{'Bob Si'},{'Nat We'},{'Laura '},,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Mariah'},{'Michel'},{'James '},,&,1.0,&
{'Marnie'},{'Jonath'},{'Bob Si'},{'Michae'},{'Nat We'},{'Dan Ry'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Mariah'},{'Michel'},{'James '},,&,1.0,&
{'Jennif'},{'Mariah'},{'Bob Si'},{'Chris '},,,&,1.0,&
{'Jonath'},{'Sameer'},{'Elana '},{'Marnie'},{'Nat We'},{'Tiffan'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Mariah'},{'Dan Ry'},{'Bob Si'},{'Michel'},{'Tiffan'},{'Elana '},&,1.0,&
{'Mariah'},{'Dan Ry'},{'Bob Si'},{'Michae'},{'Michel'},{'Tiffan'},&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Dan Ry'},{'Marnie'},{'Sameer'},,,,&,1.0,&
{'Mariah'},{'James '},{'Michel'},{'Nat We'},,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'Debbie'},{'Sam Sa'},,&,1.0,&
{'James '},,,,,,&,1.0,&
{'James '},{'Dan Ry'},{'Elana '},{'Mariah'},{'Tiffan'},{'Nat We'},&,1.0,&
{'Michae'},{'Sameer'},{'Tiffan'},{'Marnie'},{'Debbie'},{'Elana '},&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Nabil '},{'Liz Ta'},{'James '},,,,&,1.0,&
{'Elana '},{'Jonath'},{'Marnie'},{'Sameer'},{'Jennif'},{'Nat We'},&,1.0,&
{'Dan Ry'},{'Mariah'},{'Jennif'},{'Sameer'},{'Nat We'},,&,1.0,&
{'Laura '},{'Dan Ry'},{'Bob Si'},{'Jonath'},,,&,1.0,&
{'Nat We'},{'Dan Ry'},{'James '},{'Tiffan'},{'Mariah'},,&,1.0,&
{'Tiffan'},{'Michel'},{'Elana '},,,,&,1.0,&
{'Bob Si'},{'Elana '},{'Marnie'},,,,&,1.0,&
{'Liz Ta'},{'Reuben'},{'Tiffan'},{'Debbie'},{'Marnie'},{'Michae'},&,1.0,&
{'Marnie'},{'Nat We'},{'Tiffan'},{'Jonath'},{'Dan Ry'},{'Nabil '},&,1.0,&
{'Sameer'},{'Nat We'},{'Bob Si'},{'Marnie'},{'Elana '},{'Tiffan'},&,1.0,&
{'Nat We'},{'Dan Ry'},{'James '},{'Tiffan'},{'Mariah'},{'Nabil '},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'James '},{'Will M'},{'Mariah'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Jonath'},{'Michel'},{'Debbie'},{'Tiffan'},{'Nat We'},,&,1.0,&
{'Nat We'},{'Michel'},{'Tiffan'},,,,&,1.0,&
{'Bob Si'},{'Nat We'},{'Tiffan'},{'Debbie'},{'Dan Ry'},{'Will M'},&,1.0,&
{'Nat We'},{'Liz Ta'},,,,,&,1.0,&
{'Michae'},{'Marnie'},{'Jonath'},{'Elana '},{'Sameer'},{'Nat We'},&,1.0,&
{'Liz Ta'},{'Sam Sa'},,,,,&,1.0,&
{'Mariah'},{'James '},{'Bob Si'},{'Nat We'},,,&,1.0,&
{'Elana '},{'Michel'},{'James '},{'Mariah'},{'Michae'},{'Tiffan'},&,1.0,&
{'Elana '},{'Marnie'},{'Michae'},,,,&,1.0,&
{'Sameer'},,,,,,&,1.0,&
{'Mariah'},{'Tiffan'},{'Jennif'},{'Michae'},{'Marnie'},{'Sameer'},&,1.0,&
{'Mariah'},{'Tiffan'},{'Jennif'},{'Michae'},{'Marnie'},{'Sameer'},&,1.0,&
{'Debbie'},{'Marnie'},{'Tiffan'},{'Mariah'},{'Bob Si'},{'Jonath'},&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},{'Michae'},,&,1.0,&
{'Chris '},{'Antoni'},{'Reuben'},{'Jennif'},{'Dan Ry'},{'Marnie'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Jennif'},&,1.0,&
{'Michel'},{'Marnie'},{'Debbie'},{'Nat We'},{'Sameer'},{'Elana '},&,1.0,&
{'Chris '},{'Reuben'},{'Marnie'},{'James '},{'Tiffan'},{'Antoni'},&,1.0,&
{'James '},{'Debbie'},{'Sameer'},{'Michel'},{'Mariah'},{'Marnie'},&,1.0,&
{'Michel'},{'Tiffan'},{'Marnie'},{'Mariah'},{'Debbie'},,&,1.0,&
{'James '},{'Debbie'},{'Michel'},{'Mariah'},{'Sameer'},{'Marnie'},&,1.0,&
{'Sameer'},{'Marnie'},{'Jonath'},{'Nat We'},,,&,1.0,&
{'Mariah'},{'Bob Si'},{'Michae'},,,,&,1.0,&
{'Dan Ry'},{'Sameer'},{'Marnie'},{'Jonath'},{'Laura '},{'Tiffan'},&,1.0,&
{'Michel'},{'Sameer'},{'Elana '},{'Dan Ry'},{'Jonath'},{'Nat We'},&,1.0,&
{'James '},{'Dan Ry'},{'Mariah'},{'Reuben'},{'Will M'},,&,1.0,&
{'Michel'},{'Sameer'},{'Elana '},{'Jonath'},{'Nat We'},{'Marnie'},&,1.0,&
{'James '},{'Dan Ry'},{'Mariah'},{'Reuben'},{'Will M'},,&,1.0,&
{'Jonath'},{'Will M'},,,,,&,1.0,&
{'Jonath'},{'Elana '},{'Nat We'},,,,&,1.0,&
{'Michel'},{'Elana '},{'Mariah'},{'Sameer'},{'Bob Si'},{'Nat We'},&,1.0,&
{'Michel'},{'Marnie'},{'Nat We'},,,,&,1.0,&
{'Tiffan'},{'Michel'},{'Nat We'},,,,&,1.0,&
{'Nabil '},{'Tiffan'},{'Michel'},{'Michae'},{'Laura '},{'Chris '},&,1.0,&
{'Debbie'},{'Dan Ry'},{'Nabil '},{'Mariah'},,,&,1.0,&
{'Dan Ry'},{'Bob Si'},{'Tiffan'},{'Elana '},,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Marnie'},,,&,1.0,&
{'Sameer'},{'Marnie'},{'Michel'},{'Jonath'},,,&,1.0,&
{'Nat We'},{'Chris '},{'Marnie'},{'Jennif'},{'Michae'},,&,1.0,&
{'Liz Ta'},{'Sameer'},{'Tiffan'},{'Mariah'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Sameer'},{'Marnie'},{'Jonath'},,,,&,1.0,&
{'Sameer'},{'Jennif'},{'Nat We'},{'Marnie'},,,&,1.0,&
{'Sameer'},{'Jennif'},{'Nat We'},{'Marnie'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},{'Tiffan'},{'Michae'},{'Mariah'},&,1.0,&
{'Michel'},{'Chris '},,,,,&,1.0,&
{'Antoni'},{'Nabil '},{'Laura '},{'Nat We'},{'Reuben'},{'Elana '},&,1.0,&
{'Elana '},{'James '},,,,,&,1.0,&
{'Michel'},{'Tiffan'},{'Dan Ry'},{'Bob Si'},{'Marnie'},{'Sameer'},&,1.0,&
{'Jonath'},{'Marnie'},{'Michel'},{'Sameer'},{'Nat We'},{'Elana '},&,1.0,&
{'Will M'},{'Chris '},{'Nat We'},{'Liz Ta'},{'Jonath'},{'James '},&,1.0,&
{'Jonath'},{'Chris '},{'Nat We'},{'Liz Ta'},{'Will M'},{'Dan Ry'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Debbie'},&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Jennif'},&,1.0,&
{'Michel'},{'Tiffan'},{'Sameer'},{'Nat We'},,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},{'Marnie'},{'Dan Ry'},,&,1.0,&
{'Dan Ry'},{'Sameer'},{'Michel'},{'Jonath'},,,&,1.0,&
{'Sameer'},{'Elana '},{'Jonath'},{'Dan Ry'},,,&,1.0,&
{'Elana '},{'Michel'},{'Sameer'},,,,&,1.0,&
{'Dan Ry'},{'Nat We'},{'Sameer'},,,,&,1.0,&
{'Jonath'},{'Elana '},{'Nat We'},{'Sameer'},{'Marnie'},{'Jennif'},&,1.0,&
{'Elana '},{'Michel'},,,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Jonath'},{'Michel'},{'Sam Sa'},,&,1.0,&
{'Sameer'},{'James '},{'Chris '},{'Michae'},,,&,1.0,&
{'Nat We'},{'Marnie'},{'Dan Ry'},,,,&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Mariah'},{'Nat We'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Dan Ry'},,,,&,1.0,&
{'Nat We'},{'Elana '},{'Tiffan'},{'Michae'},{'Sameer'},{'Marnie'},&,1.0,&
{'Sameer'},{'Chris '},{'Liz Ta'},{'Nat We'},{'Michae'},,&,1.0,&
{'Sameer'},{'Marnie'},{'Liz Ta'},{'Nat We'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Nat We'},{'Marnie'},{'Antoni'},{'Debbie'},&,1.0,&
{'Jonath'},{'Debbie'},{'Jennif'},{'Elana '},{'Bob Si'},{'Sameer'},&,1.0,&
{'Nat We'},{'Tiffan'},{'Jonath'},{'Elana '},{'Michae'},{'Dan Ry'},&,1.0,&
{'Mariah'},{'Laura '},{'Michel'},{'Debbie'},{'Nat We'},{'Marnie'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Elana '},{'Sameer'},{'Michel'},{'Jennif'},{'Nat We'},{'Michae'},&,1.0,&
{'Michel'},{'Elana '},{'Dan Ry'},{'Mariah'},{'James '},{'Michae'},&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Dan Ry'},{'Michel'},{'Nabil '},{'Tiffan'},{'Will M'},{'Mariah'},&,1.0,&
{'Bob Si'},{'Dan Ry'},{'Mariah'},{'James '},{'Will M'},{'Nat We'},&,1.0,&
{'Nat We'},{'Marnie'},{'Jonath'},{'Dan Ry'},,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Jonath'},{'Sameer'},{'Michel'},,&,1.0,&
{'Dan Ry'},{'Tiffan'},{'Bob Si'},,,,&,1.0,&
{'Mariah'},{'Nabil '},,,,,&,1.0,&
{'Sameer'},{'Michae'},{'Marnie'},{'Nat We'},{'Michel'},{'Nabil '},&,1.0,&
{'Sameer'},{'Jonath'},{'Bob Si'},{'Jennif'},,,&,1.0,&
{'Elana '},{'James '},,,,,&,1.0,&
{'Elana '},,,,,,&,1.0,&
{'Tiffan'},{'Liz Ta'},{'Dan Ry'},{'Nabil '},,,&,1.0,&
{'Nabil '},{'Marnie'},{'Tiffan'},{'Dan Ry'},,,&,1.0,&
{'Sameer'},{'Michel'},{'Jonath'},,,,&,1.0,&
{'Sameer'},{'Jonath'},{'Marnie'},{'Nat We'},{'Michel'},{'Elana '},&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},,,,&,1.0,&
{'Michel'},{'Sameer'},{'Dan Ry'},{'Reuben'},{'Sam Sa'},{'Tiffan'},&,1.0,&
{'Elana '},{'Dan Ry'},{'Nabil '},,,,&,1.0,&
{'Elana '},{'Dan Ry'},{'Michel'},,,,&,1.0,&
{'Tiffan'},,,,,,&,1.0,&
{'Chris '},{'Jonath'},{'Nat We'},{'Sameer'},{'Jennif'},{'Liz Ta'},&,1.0,&
{'Elana '},{'Michel'},{'Nat We'},{'Jonath'},{'Sameer'},,&,1.0,&
{'Tiffan'},{'Elana '},{'Liz Ta'},{'Laura '},{'Debbie'},{'Jennif'},&,1.0,&
{'Michae'},{'Tiffan'},{'Bob Si'},{'Dan Ry'},,,&,1.0,&
{'Elana '},{'Michel'},{'Dan Ry'},{'Sameer'},{'Tiffan'},,&,1.0,&
{'Bob Si'},,,,,,&,1.0,&
{'Jonath'},{'Sameer'},,,,,&,1.0,&
{'Dan Ry'},{'Jonath'},{'Marnie'},{'Mariah'},{'Tiffan'},{'Michae'},&,1.0,&
{'Michel'},{'Sameer'},{'Tiffan'},{'Nat We'},,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Jonath'},{'James '},{'Sameer'},{'Bob Si'},{'Michae'},{'Michel'},&,1.0,&
{'Tiffan'},{'Elana '},{'Sameer'},{'Michae'},{'Mariah'},{'Nabil '},&,1.0,&
{'Nabil '},{'Jonath'},{'Elana '},{'Jennif'},{'Michel'},{'Michae'},&,1.0,&
{'Michel'},{'Nabil '},{'Tiffan'},{'Jennif'},,,&,1.0,&
{'Sameer'},{'Tiffan'},{'Elana '},,,,&,1.0,&
{'Dan Ry'},{'Elana '},{'Michel'},{'James '},{'Michae'},{'Mariah'},&,1.0,&
{'Dan Ry'},,,,,,&,1.0,&
{'Marnie'},{'Sameer'},{'Nat We'},{'Jonath'},{'Elana '},{'Michel'},&,1.0,&
{'Sameer'},{'Michel'},{'Marnie'},{'Jonath'},,,&,1.0,&
{'Michel'},{'Sameer'},{'Nat We'},{'Jennif'},{'Tiffan'},{'Chris '},&,1.0,&
{'Nat We'},{'Michae'},{'Elana '},{'Tiffan'},{'Mariah'},{'Dan Ry'},&,1.0,&
{'Tiffan'},{'Bob Si'},{'Jennif'},{'Elana '},{'Dan Ry'},{'Nat We'},&,1.0,&
{'James '},{'Antoni'},{'Reuben'},{'Laura '},{'Jonath'},{'Michel'},&,1.0,&
{'Sameer'},{'Jonath'},{'Tiffan'},{'Mariah'},{'Dan Ry'},{'Nat We'},&,1.0,&
{'Tiffan'},{'Dan Ry'},{'Mariah'},{'Liz Ta'},{'James '},{'Bob Si'},&,1.0,&
